GeneID	Rank	FileCount	FileNames	GenePositions
KCNK3	78	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	33,41,164,2156
ADRB2	79	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	182,143,85,217
MME	80	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	659,1634,3,131
HBA2	81	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	236,391,61,101
ASPA	82	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	61,46,919,223
ROBO4	83	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	492,24,157,319
STXBP6	84	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	57,232,145,317
SLIT2	85	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	51,225,127,451
TOP2A	86	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	177,94,348,118
NME1	87	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	83,185,101,535
CFD	88	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	134,286,203,112
MACF1	89	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	115,105,32,2247
ADIRF	90	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	94,341,122,228
PDZD2	91	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	103,273,65,527
DENND3	92	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	140,49,148,1036
CLDN5	93	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	34,967,169,195
PAFAH1B3	94	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	334,108,76,385
SFTPC	95	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	36,65,327,1559
HBB	96	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	218,375,161,94
SPP1	97	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	14,265,780,436
RASL12	98	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	127,277,197,236
GHR	99	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	198,1193,170,41
PPP1R14B	100	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	191,523,147,114
STX12	101	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	89,211,237,395
FXYD6	102	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	58,2080,89,177
MIF	103	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	107,145,73,1657
COX7A1	104	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	128,739,367,57
SOX17	105	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	392,387,369,37
CALCRL	106	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	374,112,260,196
FGR	107	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	356,245,159,157
TNXB	108	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	35,1,12060,5154
AGTR1	109	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	24,327,755,390
RECK	110	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	241,201,371,132
GATA2	111	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	151,417,50,769
GAPDH	112	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	168,52,417,674
GOLM1	113	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	152,1773,38,265
EFCC1	114	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1166,560,27,162
VGLL3	115	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	510,86,287,238
COL13A1	116	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	538,481,26,456
SLC6A4	117	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	553,155,173,207
PID1	118	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	187,845,59,352
CYP4B1	119	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	192,134,198,651
C1orf21	120	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	423,115,153,450
SNX1	121	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	245,146,158,609
THBD	122	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	144,668,104,369
FBLN5	123	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	131,662,232,188
LGI3	124	3	data2.tsv, data3.tsv, data4.tsv	NA,77,160,23
HSPA12B	125	3	data2.tsv, data3.tsv, data4.tsv	NA,89,39,83
NOTCH4	126	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	88,219,174,1143
LRRN3	127	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	42,1353,307,237
TIE1	128	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	64,305,1340,156
ANGPT1	129	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	166,237,619,171
OLFML1	130	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	169,569,356,128
LRRC32	131	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	122,373,195,490
SRPX	132	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	149,1435,317,67
HSD17B6	133	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	425,125,98,873
KANK2	134	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	204,312,252,290
VIPR1	135	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	209,213,108,959
PLA2G1B	136	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	321,53,333,902
AQP4	137	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	291,347,297,184
PLAC9	138	3	data2.tsv, data3.tsv, data4.tsv	NA,90,137,34
AHNAK	139	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	201,674,63,687
LPL	140	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	126,1084,69,644
FEZ1	141	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	85,2321,270,116
HYAL1	142	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	263,590,48,879
CDC20	143	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	410,167,398,245
PCOLCE2	144	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	421,1062,53,291
ANOS1	145	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	211,688,181,264
FZD4	146	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	38,1019,408,448
MARCO	147	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	318,307,133,542
CAT	148	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	77,262,1355,259
LTBP4	149	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	313,865,58,472
TGFBR2	150	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	207,334,355,301
MAMDC2	151	3	data2.tsv, data3.tsv, data4.tsv	NA,13,187,227
GPIHBP1	152	3	data2.tsv, data3.tsv, data4.tsv	NA,84,87,77
PYCR1	153	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	269,292,16089,6
QKI	154	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	139,12,1912,2374
CD300LG	155	3	data2.tsv, data3.tsv, data4.tsv	NA,408,23,61
LIMCH1	156	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	214,429,113,774
TMEM204	157	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	124,696,201,464
MFNG	158	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	100,1214,750,92
PRX	159	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	441,500,56,695
GPD1	160	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	554,140,368,298
ICAM2	161	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	185,776,88,693
ITIH5	162	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	43,15,4971,2604
TBX3	163	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	167,1151,97,492
PAICS	164	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	145,402,379,422
SPARCL1	165	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	193,854,841,70
HSPB8	166	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	234,239,370,455
LAMP3	167	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	289,897,274,139
SEMA5A	168	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	82,326,998,365
DNASE1L3	169	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	175,1127,1107,45
KLF4	170	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	173,1071,129,423
STARD8	171	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	268,181,255,802
CPB2	172	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	195,380,521,271
SRPK1	173	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	208,1089,228,209
TMEM74B	174	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	422,1787,22,669
HBEGF	175	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	405,570,176,279
WFDC1	176	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	220,388,175,761
MYZAP	177	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	12599,37,185,142
CENPF	178	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	494,193,951,134
HSPB2	179	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	399,945,273,122
CCM2L	180	3	data2.tsv, data3.tsv, data4.tsv	NA,218,92,48
ALDH18A1	181	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	307,665,82,788
MYH10	182	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	261,509,259,387
RRAS	183	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	350,1774,66,338
SYNM	184	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	116,529,335,675
VSIG4	185	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	390,757,258,183
TIMP3	186	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	550,826,90,343
LHFP	187	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	179,778,336,309
PTPRM	188	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	346,489,254,345
MMRN2	189	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	62,66,4587,798
CD34	190	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	117,528,939,266
BTNL9	191	3	data2.tsv, data3.tsv, data4.tsv	NA,43,67,421
GJA4	192	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	76,850,544,459
SNRK	193	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	164,271,400,916
SEPT4	194	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	172,192,867,571
DPYSL2	195	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	184,635,178,805
LMO2	196	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	159,632,591,292
ENG	197	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	132,461,285,1015
ASPM	198	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	614,252,384,296
CRYAB	199	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	87,4815,452,98
GNG11	200	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	285,508,315,403
CDH13	201	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	577,5195,24,269
MT1M	202	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	249,1038,494,146
MDK	203	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	217,1270,191,358
HOXA5	204	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	135,1920,428,174
SLC1A1	205	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	450,676,34,1875
SOSTDC1	206	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	180,2842,167,232
LMO7	207	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	810,129,131,1414
TAL1	208	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	28,76,3173,2904
TRPV2	209	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	212,352,275,965
CRTAC1	210	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	243,328,524,481
ARHGEF15	211	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	113,54,1683,2022
DENND2A	212	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	304,345,162,1233
SMAD6	213	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	240,437,380,536
HLX	214	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	364,457,220,591
DES	215	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	280,228,1279,260
CPED1	216	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2451,269,139,233
SH2D3C	217	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	8773,139,194,93
GKN2	218	3	data2.tsv, data3.tsv, data4.tsv	NA,9,809,226
CCL23	219	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	754,536,1090,52
VEPH1	220	3	data2.tsv, data3.tsv, data4.tsv	NA,8,171,1234
TBX2	221	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	81,822,135,2646
WFS1	222	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	156,255,485,1249
IGSF10	223	3	data2.tsv, data3.tsv, data4.tsv	NA,19,422,242
PTRF	224	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	213,969,211,582
ADGRE5	225	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	250,456,189,1186
FERMT2	226	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	252,1104,266,351
C10orf67	227	3	data2.tsv, data3.tsv, data4.tsv	NA,556,116,31
FGF2	228	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	465,254,282,795
DACH1	229	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	176,1946,238,334
ARHGEF6	230	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	158,918,860,225
KDM5B	231	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	573,589,1293,65
EIF1	232	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1299,133,75,2149
TMOD1	233	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1064,247,206,533
CHRDL1	234	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	133,156,1888,742
FGD5	235	3	data2.tsv, data3.tsv, data4.tsv	NA,101,100,221
PLPP2	236	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	147,1497,205,663
EML1	237	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	216,1403,354,281
PRELP	238	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	481,1481,130,326
SEMA3G	239	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	221,97,858,1605
ARHGAP44	240	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	452,291,316,721
KLF2	241	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	108,323,1275,678
CCNB2	242	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	519,169,536,634
TNS1	243	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	54,93,820,7320
MELK	244	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	543,214,596,444
ARHGAP31	245	3	data2.tsv, data3.tsv, data4.tsv	NA,48,99,508
MMP11	246	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	680,1356,414,85
SNCA	247	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1224,601,488,90
ARAP3	248	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	93,646,365,1459
FAM65A	249	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	224,640,435,547
ITLN2	250	2	data3.tsv, data4.tsv	NA,NA,11,9
SLCO2A1	251	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	281,474,142,1872
ABI3BP	252	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2476,406,283,130
ADGRL2	253	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	123,679,300,1461
BCHE	254	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	178,2704,959,82
CDCA8	255	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	996,256,859,170
KDELR2	256	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	101,821,424,1092
PHACTR1	257	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1447,26,801,1272
FAM150B	258	3	data2.tsv, data3.tsv, data4.tsv	NA,74,459,84
C1QTNF7	259	3	data2.tsv, data3.tsv, data4.tsv	NA,47,155,414
ANKS1A	260	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	326,1013,227,544
RHOJ	261	3	data2.tsv, data3.tsv, data4.tsv	NA,158,909,21
CFP	262	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1764,306,470,165
KIAA0101	263	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	338,233,473,1110
UBE2C	264	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	817,207,623,396
GPC3	265	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	332,3363,110,349
CTNNAL1	266	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	186,1933,289,420
CYYR1	267	3	data2.tsv, data3.tsv, data4.tsv	NA,370,234,39
HMGB3	268	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	148,425,710,987
PMP22	269	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	438,1076,577,168
GLDN	270	3	data2.tsv, data3.tsv, data4.tsv	NA,33,117,914
GLIPR2	271	3	data2.tsv, data3.tsv, data4.tsv	NA,361,124,79
TSPAN7	272	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	205,2317,152,649
MYCT1	273	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	910,68,4370,173
HEG1	274	3	data1.tsv, data2.tsv, data4.tsv	91,384,NA,78
PPP1R15A	275	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	474,1225,264,310
SLC2A1	276	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	636,534,603,239
OLR1	277	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	917,356,328,462
MARC2	278	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	403,92,654,2016
COL11A1	279	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	283,258,1601,425
STOM	280	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	278,243,627,1181
CACNA2D2	281	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	276,447,573,722
MCM4	282	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	507,301,674,491
LTC4S	283	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1176,2144,235,88
C11orf80	284	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	436,1012,119,1002
HYAL2	285	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	413,986,179,720
SESN1	286	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	102,1384,922,407
PCDH12	287	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	162,283,223,5213
INMT	288	3	data2.tsv, data3.tsv, data4.tsv	NA,72,276,205
CCNB1	289	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	431,159,1210,637
LOC401286	290	2	data3.tsv, data4.tsv	NA,NA,77,2
EXOSC7	291	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	9,69,4899,18386
BIRC5	292	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	672,244,1004,342
GAS6	293	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	231,881,492,573
STIL	294	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1337,349,644,191
PPM1F	295	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	71,2005,1317,308
CBX7	296	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	232,477,635,821
CEP55	297	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	372,333,687,673
C5AR1	298	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	649,1049,393,218
ESAM	299	3	data2.tsv, data3.tsv, data4.tsv	NA,141,70,443
WISP2	300	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	476,607,467,445
WIF1	301	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	200,813,1180,315
CLEC14A	302	3	data2.tsv, data3.tsv, data4.tsv	NA,250,156,117
SORBS1	303	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	310,199,403,2417
GYPC	304	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	975,995,538,121
C10orf54	305	3	data2.tsv, data3.tsv, data4.tsv	NA,144,143,229
INPP5A	306	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	189,1395,190,1281
