GeneID	Rank	FileCount	FileNames	GenePositions
LRRC36	81	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	146,7,305,639
VEPH1	82	3	data2.tsv, data3.tsv, data4.tsv	NA,8,171,1234
COL6A6	83	2	data2.tsv, data4.tsv	NA,195,NA,76
CD93	84	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	50,295,208,72
OR7E47P	85	2	data1.tsv, data2.tsv	265,58,NA,NA
IGSF10	86	3	data2.tsv, data3.tsv, data4.tsv	NA,19,422,242
SASH1	87	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	40,251,83,288
C10orf67	88	3	data2.tsv, data3.tsv, data4.tsv	NA,556,116,31
MFAP4	89	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	104,220,280,44
FGD5	90	3	data2.tsv, data3.tsv, data4.tsv	NA,101,100,221
WWC2	91	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	199,45,60,577
ARHGAP31	92	3	data2.tsv, data3.tsv, data4.tsv	NA,48,99,508
AOC3	93	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	52,160,154,250
PKNOX2	94	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	109,639,30,164
ADAMTSL3	95	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	45,67,231,493
ABCA8	96	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	27,80,4980,33
HEG1	97	3	data1.tsv, data2.tsv, data4.tsv	91,384,NA,78
TACC1	98	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	47,236,165,200
GSTM5	99	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	227,468,74,49
SGCG	100	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	279,241,163,36
RAMP2	101	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	29,434,102,324
CELF2	102	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	862,56,80,107
GPX3	103	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	95,377,46,254
FAM150B	104	3	data2.tsv, data3.tsv, data4.tsv	NA,74,459,84
C1QTNF7	105	3	data2.tsv, data3.tsv, data4.tsv	NA,47,155,414
RHOJ	106	3	data2.tsv, data3.tsv, data4.tsv	NA,158,909,21
CDO1	107	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	155,540,224,24
KCNK3	108	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	33,41,164,2156
CYYR1	109	3	data2.tsv, data3.tsv, data4.tsv	NA,370,234,39
ADRB2	110	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	182,143,85,217
GLDN	111	3	data2.tsv, data3.tsv, data4.tsv	NA,33,117,914
GLIPR2	112	3	data2.tsv, data3.tsv, data4.tsv	NA,361,124,79
MME	113	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	659,1634,3,131
HBA2	114	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	236,391,61,101
ASPA	115	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	61,46,919,223
ROBO4	116	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	492,24,157,319
STXBP6	117	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	57,232,145,317
INMT	118	3	data2.tsv, data3.tsv, data4.tsv	NA,72,276,205
SLIT2	119	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	51,225,127,451
TOP2A	120	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	177,94,348,118
ESAM	121	3	data2.tsv, data3.tsv, data4.tsv	NA,141,70,443
CLEC14A	122	3	data2.tsv, data3.tsv, data4.tsv	NA,250,156,117
C10orf54	123	3	data2.tsv, data3.tsv, data4.tsv	NA,144,143,229
SCN4B	124	3	data2.tsv, data3.tsv, data4.tsv	NA,197,81,300
NME1	125	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	83,185,101,535
CFD	126	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	134,286,203,112
NCKAP5	127	3	data2.tsv, data3.tsv, data4.tsv	NA,285,125,145
MACF1	128	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	115,105,32,2247
ADIRF	129	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	94,341,122,228
C14orf132	130	2	data1.tsv, data2.tsv	80,386,NA,NA
PDZD2	131	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	103,273,65,527
SYT15	132	3	data2.tsv, data3.tsv, data4.tsv	NA,338,294,58
DENND3	133	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	140,49,148,1036
CLDN5	134	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	34,967,169,195
PAFAH1B3	135	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	334,108,76,385
RAI2	136	3	data1.tsv, data2.tsv, data4.tsv	70,304,NA,282
SFTPC	137	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	36,65,327,1559
HBB	138	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	218,375,161,94
SPP1	139	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	14,265,780,436
SCARA5	140	3	data2.tsv, data3.tsv, data4.tsv	NA,202,848,46
RASL12	141	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	127,277,197,236
GHR	142	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	198,1193,170,41
PPP1R14B	143	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	191,523,147,114
LINC00968	144	2	data2.tsv, data4.tsv	NA,44,NA,954
UBE2T	145	3	data2.tsv, data3.tsv, data4.tsv	NA,62,364,381
SFTPA1	146	2	data3.tsv, data4.tsv	NA,NA,126,325
STX12	147	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	89,211,237,395
PEBP4	148	3	data2.tsv, data3.tsv, data4.tsv	NA,198,284,160
FXYD6	149	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	58,2080,89,177
MIF	150	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	107,145,73,1657
COX7A1	151	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	128,739,367,57
SOX17	152	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	392,387,369,37
CALCRL	153	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	374,112,260,196
FGR	154	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	356,245,159,157
TNXB	155	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	35,1,12060,5154
GPR146	156	3	data2.tsv, data3.tsv, data4.tsv	NA,57,2863,64
AGTR1	157	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	24,327,755,390
RECK	158	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	241,201,371,132
GATA2	159	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	151,417,50,769
OCIAD2	160	3	data2.tsv, data3.tsv, data4.tsv	NA,724,86,178
GAPDH	161	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	168,52,417,674
PPP1R14A	162	3	data2.tsv, data3.tsv, data4.tsv	NA,299,271,140
CNRIP1	163	3	data2.tsv, data3.tsv, data4.tsv	NA,1196,248,38
ANKRD29	164	3	data2.tsv, data3.tsv, data4.tsv	NA,51,375,621
GOLM1	165	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	152,1773,38,265
EFCC1	166	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1166,560,27,162
NLRC4	167	3	data2.tsv, data3.tsv, data4.tsv	NA,206,572,105
RILPL2	168	3	data2.tsv, data3.tsv, data4.tsv	NA,221,222,253
VGLL3	169	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	510,86,287,238
COL13A1	170	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	538,481,26,456
SLC6A4	171	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	553,155,173,207
SLC46A2	172	3	data2.tsv, data3.tsv, data4.tsv	NA,36,455,847
PID1	173	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	187,845,59,352
CYP4B1	174	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	192,134,198,651
C1orf21	175	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	423,115,153,450
CES1	176	2	data3.tsv, data4.tsv	NA,NA,242,240
SNX1	177	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	245,146,158,609
GIMAP8	178	3	data2.tsv, data3.tsv, data4.tsv	NA,332,210,216
THBD	179	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	144,668,104,369
FBLN5	180	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	131,662,232,188
NOTCH4	181	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	88,219,174,1143
LRRN3	182	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	42,1353,307,237
TIE1	183	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	64,305,1340,156
ANGPT1	184	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	166,237,619,171
OLFML1	185	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	169,569,356,128
LRRC32	186	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	122,373,195,490
SRPX	187	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	149,1435,317,67
HSD17B6	188	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	425,125,98,873
KANK2	189	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	204,312,252,290
VIPR1	190	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	209,213,108,959
PLA2G1B	191	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	321,53,333,902
COX4I2	192	3	data2.tsv, data3.tsv, data4.tsv	NA,815,37,656
AQP4	193	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	291,347,297,184
GIMAP1-GIMAP5	194	2	data1.tsv, data2.tsv	121,629,NA,NA
KCNT2	195	3	data2.tsv, data3.tsv, data4.tsv	NA,253,219,372
AHNAK	196	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	201,674,63,687
LPL	197	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	126,1084,69,644
KL	198	2	data1.tsv, data2.tsv	160,499,NA,NA
FEZ1	199	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	85,2321,270,116
HYAL1	200	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	263,590,48,879
CDC20	201	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	410,167,398,245
PCOLCE2	202	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	421,1062,53,291
SERTM1	203	3	data2.tsv, data3.tsv, data4.tsv	NA,770,188,169
ANOS1	204	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	211,688,181,264
FZD4	205	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	38,1019,408,448
MARCO	206	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	318,307,133,542
CAT	207	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	77,262,1355,259
NOSTRIN	208	3	data2.tsv, data3.tsv, data4.tsv	NA,55,423,1070
LTBP4	209	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	313,865,58,472
TGFBR2	210	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	207,334,355,301
LY75-CD302	211	2	data1.tsv, data2.tsv	300,294,NA,NA
PYCR1	212	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	269,292,16089,6
MTA3	213	3	data2.tsv, data3.tsv, data4.tsv	NA,187,529,263
RPL13AP17	214	3	data2.tsv, data3.tsv, data4.tsv	NA,1003,332,81
QKI	215	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	139,12,1912,2374
LIMCH1	216	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	214,429,113,774
TMEM204	217	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	124,696,201,464
MFNG	218	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	100,1214,750,92
PRX	219	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	441,500,56,695
LINC01140	220	2	data1.tsv, data2.tsv	605,153,NA,NA
GPD1	221	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	554,140,368,298
HSPC324	222	2	data2.tsv, data4.tsv	NA,559,NA,172
ICAM2	223	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	185,776,88,693
ITIH5	224	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	43,15,4971,2604
TBX3	225	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	167,1151,97,492
PAICS	226	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	145,402,379,422
SPARCL1	227	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	193,854,841,70
HSPB8	228	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	234,239,370,455
LAMP3	229	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	289,897,274,139
SEMA5A	230	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	82,326,998,365
DNASE1L3	231	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	175,1127,1107,45
TMEM88	232	3	data2.tsv, data3.tsv, data4.tsv	NA,1016,149,213
KLF4	233	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	173,1071,129,423
STARD8	234	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	268,181,255,802
CPB2	235	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	195,380,521,271
SRPK1	236	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	208,1089,228,209
TMEM74B	237	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	422,1787,22,669
HBEGF	238	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	405,570,176,279
WFDC1	239	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	220,388,175,761
CGNL1	240	2	data3.tsv, data4.tsv	NA,NA,313,340
MYZAP	241	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	12599,37,185,142
CENPF	242	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	494,193,951,134
HSPB2	243	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	399,945,273,122
ALDH18A1	244	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	307,665,82,788
MYH10	245	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	261,509,259,387
RRAS	246	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	350,1774,66,338
SYNM	247	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	116,529,335,675
VSIG4	248	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	390,757,258,183
PRAM1	249	3	data2.tsv, data3.tsv, data4.tsv	NA,229,128,1396
TIMP3	250	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	550,826,90,343
LHFP	251	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	179,778,336,309
PTPRM	252	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	346,489,254,345
MMRN2	253	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	62,66,4587,798
CD34	254	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	117,528,939,266
AFAP1L1	255	3	data2.tsv, data3.tsv, data4.tsv	NA,1096,112,370
GJA4	256	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	76,850,544,459
SNRK	257	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	164,271,400,916
SEPT4	258	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	172,192,867,571
DPYSL2	259	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	184,635,178,805
GPT2	260	3	data2.tsv, data3.tsv, data4.tsv	NA,584,442,185
LMO2	261	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	159,632,591,292
MIR22	262	2	data1.tsv, data2.tsv	302,446,NA,NA
ENG	263	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	132,461,285,1015
GRASP	264	3	data2.tsv, data3.tsv, data4.tsv	NA,2188,42,531
MSRB3	265	3	data2.tsv, data3.tsv, data4.tsv	NA,1310,310,123
ASPM	266	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	614,252,384,296
ABCA9	267	3	data2.tsv, data3.tsv, data4.tsv	NA,1798,548,50
CRYAB	268	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	87,4815,452,98
GNG11	269	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	285,508,315,403
CDH13	270	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	577,5195,24,269
MT1M	271	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	249,1038,494,146
MDK	272	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	217,1270,191,358
HOXA5	273	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	135,1920,428,174
SLC1A1	274	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	450,676,34,1875
SOSTDC1	275	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	180,2842,167,232
SAPCD2	276	3	data2.tsv, data3.tsv, data4.tsv	NA,342,1136,137
MYADM	277	3	data2.tsv, data3.tsv, data4.tsv	NA,353,279,541
LMO7	278	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	810,129,131,1414
TAL1	279	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	28,76,3173,2904
TRPV2	280	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	212,352,275,965
CRTAC1	281	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	243,328,524,481
MIR4738	282	2	data1.tsv, data2.tsv	363,401,NA,NA
ARHGEF15	283	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	113,54,1683,2022
DENND2A	284	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	304,345,162,1233
SMAD6	285	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	240,437,380,536
MS4A7	286	3	data2.tsv, data3.tsv, data4.tsv	NA,698,936,87
HLX	287	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	364,457,220,591
DES	288	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	280,228,1279,260
CPED1	289	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2451,269,139,233
OSCAR	290	3	data2.tsv, data3.tsv, data4.tsv	NA,263,439,495
SH2D3C	291	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	8773,139,194,93
KIAA1324L	292	3	data2.tsv, data3.tsv, data4.tsv	NA,249,460,507
CCL23	293	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	754,536,1090,52
TBX2	294	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	81,822,135,2646
PEAR1	295	3	data2.tsv, data3.tsv, data4.tsv	NA,282,416,521
C19orf48	296	2	data3.tsv, data4.tsv	NA,NA,618,249
WFS1	297	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	156,255,485,1249
PTRF	298	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	213,969,211,582
ADGRE5	299	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	250,456,189,1186
THSD1	300	2	data3.tsv, data4.tsv	NA,NA,1148,138
FERMT2	301	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	252,1104,266,351
FGF2	302	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	465,254,282,795
DACH1	303	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	176,1946,238,334
C1orf162	304	3	data2.tsv, data3.tsv, data4.tsv	NA,1063,587,109
ARHGEF6	305	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	158,918,860,225
KDM5B	306	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	573,589,1293,65
EIF1	307	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1299,133,75,2149
CDCA5	308	3	data2.tsv, data3.tsv, data4.tsv	NA,364,539,362
TMOD1	309	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1064,247,206,533
CHRDL1	310	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	133,156,1888,742
PLPP2	311	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	147,1497,205,663
EML1	312	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	216,1403,354,281
PRELP	313	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	481,1481,130,326
SEMA3G	314	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	221,97,858,1605
ARHGAP44	315	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	452,291,316,721
KLF2	316	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	108,323,1275,678
CCNB2	317	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	519,169,536,634
