GeneID	Rank	FileCount	FileNames	GenePositions
ADRB2	78	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	182,143,85,217
MME	79	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	659,1634,3,131
HBA2	80	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	236,391,61,101
ASPA	81	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	61,46,919,223
ROBO4	82	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	492,24,157,319
STXBP6	83	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	57,232,145,317
SLIT2	84	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	51,225,127,451
TOP2A	85	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	177,94,348,118
NME1	86	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	83,185,101,535
CFD	87	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	134,286,203,112
MACF1	88	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	115,105,32,2247
ADIRF	89	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	94,341,122,228
PDZD2	90	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	103,273,65,527
DENND3	91	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	140,49,148,1036
CLDN5	92	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	34,967,169,195
PAFAH1B3	93	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	334,108,76,385
SFTPC	94	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	36,65,327,1559
HBB	95	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	218,375,161,94
SPP1	96	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	14,265,780,436
RASL12	97	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	127,277,197,236
GHR	98	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	198,1193,170,41
PPP1R14B	99	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	191,523,147,114
STX12	100	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	89,211,237,395
FXYD6	101	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	58,2080,89,177
MIF	102	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	107,145,73,1657
COX7A1	103	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	128,739,367,57
SOX17	104	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	392,387,369,37
CALCRL	105	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	374,112,260,196
FGR	106	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	356,245,159,157
TNXB	107	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	35,1,12060,5154
AGTR1	108	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	24,327,755,390
RECK	109	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	241,201,371,132
GATA2	110	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	151,417,50,769
GAPDH	111	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	168,52,417,674
GOLM1	112	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	152,1773,38,265
EFCC1	113	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1166,560,27,162
VGLL3	114	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	510,86,287,238
COL13A1	115	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	538,481,26,456
SLC6A4	116	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	553,155,173,207
PID1	117	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	187,845,59,352
CYP4B1	118	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	192,134,198,651
C1orf21	119	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	423,115,153,450
SNX1	120	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	245,146,158,609
THBD	121	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	144,668,104,369
FBLN5	122	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	131,662,232,188
NOTCH4	123	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	88,219,174,1143
LRRN3	124	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	42,1353,307,237
TIE1	125	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	64,305,1340,156
ANGPT1	126	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	166,237,619,171
OLFML1	127	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	169,569,356,128
LRRC32	128	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	122,373,195,490
SRPX	129	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	149,1435,317,67
HSD17B6	130	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	425,125,98,873
KANK2	131	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	204,312,252,290
VIPR1	132	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	209,213,108,959
PLA2G1B	133	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	321,53,333,902
AQP4	134	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	291,347,297,184
AHNAK	135	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	201,674,63,687
LPL	136	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	126,1084,69,644
FEZ1	137	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	85,2321,270,116
HYAL1	138	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	263,590,48,879
CDC20	139	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	410,167,398,245
PCOLCE2	140	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	421,1062,53,291
ANOS1	141	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	211,688,181,264
FZD4	142	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	38,1019,408,448
MARCO	143	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	318,307,133,542
CAT	144	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	77,262,1355,259
LTBP4	145	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	313,865,58,472
TGFBR2	146	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	207,334,355,301
PYCR1	147	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	269,292,16089,6
QKI	148	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	139,12,1912,2374
LIMCH1	149	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	214,429,113,774
TMEM204	150	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	124,696,201,464
MFNG	151	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	100,1214,750,92
PRX	152	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	441,500,56,695
GPD1	153	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	554,140,368,298
ICAM2	154	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	185,776,88,693
ITIH5	155	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	43,15,4971,2604
TBX3	156	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	167,1151,97,492
PAICS	157	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	145,402,379,422
SPARCL1	158	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	193,854,841,70
HSPB8	159	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	234,239,370,455
LAMP3	160	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	289,897,274,139
SEMA5A	161	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	82,326,998,365
DNASE1L3	162	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	175,1127,1107,45
KLF4	163	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	173,1071,129,423
STARD8	164	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	268,181,255,802
CPB2	165	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	195,380,521,271
SRPK1	166	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	208,1089,228,209
TMEM74B	167	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	422,1787,22,669
HBEGF	168	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	405,570,176,279
WFDC1	169	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	220,388,175,761
MYZAP	170	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	12599,37,185,142
CENPF	171	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	494,193,951,134
HSPB2	172	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	399,945,273,122
ALDH18A1	173	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	307,665,82,788
MYH10	174	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	261,509,259,387
RRAS	175	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	350,1774,66,338
SYNM	176	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	116,529,335,675
VSIG4	177	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	390,757,258,183
TIMP3	178	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	550,826,90,343
LHFP	179	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	179,778,336,309
PTPRM	180	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	346,489,254,345
MMRN2	181	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	62,66,4587,798
CD34	182	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	117,528,939,266
GJA4	183	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	76,850,544,459
SNRK	184	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	164,271,400,916
SEPT4	185	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	172,192,867,571
DPYSL2	186	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	184,635,178,805
LMO2	187	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	159,632,591,292
ENG	188	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	132,461,285,1015
ASPM	189	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	614,252,384,296
CRYAB	190	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	87,4815,452,98
GNG11	191	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	285,508,315,403
CDH13	192	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	577,5195,24,269
MT1M	193	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	249,1038,494,146
MDK	194	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	217,1270,191,358
HOXA5	195	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	135,1920,428,174
SLC1A1	196	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	450,676,34,1875
SOSTDC1	197	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	180,2842,167,232
LMO7	198	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	810,129,131,1414
TAL1	199	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	28,76,3173,2904
TRPV2	200	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	212,352,275,965
CRTAC1	201	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	243,328,524,481
ARHGEF15	202	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	113,54,1683,2022
DENND2A	203	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	304,345,162,1233
SMAD6	204	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	240,437,380,536
HLX	205	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	364,457,220,591
DES	206	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	280,228,1279,260
CPED1	207	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2451,269,139,233
SH2D3C	208	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	8773,139,194,93
CCL23	209	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	754,536,1090,52
TBX2	210	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	81,822,135,2646
WFS1	211	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	156,255,485,1249
PTRF	212	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	213,969,211,582
ADGRE5	213	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	250,456,189,1186
FERMT2	214	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	252,1104,266,351
FGF2	215	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	465,254,282,795
DACH1	216	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	176,1946,238,334
ARHGEF6	217	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	158,918,860,225
KDM5B	218	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	573,589,1293,65
EIF1	219	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1299,133,75,2149
TMOD1	220	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1064,247,206,533
CHRDL1	221	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	133,156,1888,742
PLPP2	222	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	147,1497,205,663
EML1	223	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	216,1403,354,281
PRELP	224	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	481,1481,130,326
SEMA3G	225	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	221,97,858,1605
ARHGAP44	226	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	452,291,316,721
KLF2	227	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	108,323,1275,678
CCNB2	228	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	519,169,536,634
TNS1	229	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	54,93,820,7320
MELK	230	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	543,214,596,444
MMP11	231	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	680,1356,414,85
SNCA	232	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1224,601,488,90
ARAP3	233	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	93,646,365,1459
FAM65A	234	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	224,640,435,547
SLCO2A1	235	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	281,474,142,1872
ABI3BP	236	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	2476,406,283,130
ADGRL2	237	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	123,679,300,1461
BCHE	238	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	178,2704,959,82
CDCA8	239	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	996,256,859,170
KDELR2	240	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	101,821,424,1092
PHACTR1	241	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1447,26,801,1272
ANKS1A	242	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	326,1013,227,544
CFP	243	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1764,306,470,165
KIAA0101	244	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	338,233,473,1110
UBE2C	245	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	817,207,623,396
GPC3	246	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	332,3363,110,349
CTNNAL1	247	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	186,1933,289,420
HMGB3	248	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	148,425,710,987
PMP22	249	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	438,1076,577,168
TSPAN7	250	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	205,2317,152,649
MYCT1	251	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	910,68,4370,173
PPP1R15A	252	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	474,1225,264,310
SLC2A1	253	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	636,534,603,239
OLR1	254	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	917,356,328,462
MARC2	255	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	403,92,654,2016
COL11A1	256	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	283,258,1601,425
STOM	257	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	278,243,627,1181
CACNA2D2	258	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	276,447,573,722
MCM4	259	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	507,301,674,491
LTC4S	260	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1176,2144,235,88
C11orf80	261	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	436,1012,119,1002
HYAL2	262	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	413,986,179,720
SESN1	263	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	102,1384,922,407
PCDH12	264	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	162,283,223,5213
CCNB1	265	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	431,159,1210,637
EXOSC7	266	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	9,69,4899,18386
BIRC5	267	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	672,244,1004,342
GAS6	268	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	231,881,492,573
STIL	269	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1337,349,644,191
PPM1F	270	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	71,2005,1317,308
CBX7	271	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	232,477,635,821
CEP55	272	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	372,333,687,673
C5AR1	273	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	649,1049,393,218
WISP2	274	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	476,607,467,445
WIF1	275	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	200,813,1180,315
SORBS1	276	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	310,199,403,2417
GYPC	277	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	975,995,538,121
INPP5A	278	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	189,1395,190,1281
EIF2AK1	279	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	238,1275,629,341
UPK3B	280	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	98,1218,1257,435
LMCD1	281	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	340,1545,347,366
ALOX5	282	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	894,518,407,359
AOX1	283	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	586,450,765,339
UBL3	284	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	406,714,454,517
PAPSS2	285	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	524,692,114,1646
MMRN1	286	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1550,1421,2824,11
GFPT1	287	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	257,2763,183,529
HMGA1	288	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	320,660,1172,283
TPX2	289	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	595,182,1471,432
CASQ2	290	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	1644,484,571,158
SAP18	291	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	415,497,503,686
PARP1	292	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	682,1295,118,680
NEK2	293	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	642,111,1667,594
TMEM47	294	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	369,1241,388,412
MSR1	295	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	688,883,680,179
ARRB1	296	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	153,368,891,1484
MS4A2	297	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	880,538,991,161
PRKCH	298	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	288,1796,790,186
TMEM177	299	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	651,764,501,304
COL10A1	300	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	230,1048,634,504
DAPK2	301	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	750,131,602,1285
SELP	302	4	data1.tsv, data2.tsv, data3.tsv, data4.tsv	219,313,6384,180
